id,lucsum,soilsum,vegsum,ADMIN,ADM0_A3,NAME,NAME_LONG,BRK_NAME,cstock,tot_H,tot_S
swpy,NA,NA,NA,Tunisia,TUN,Tunisia,Tunisia,Tunisia,1.2000000000000002,470384.22009744553,532117.482748663
swpy,27436.19998022169,2967671.343442917,674316.181082651,Zambia,ZMB,Zambia,Zambia,Zambia,1.2000000000000002,184870.30951331358,244361.7565821586
swpy,19832.29998226464,2052593.62853241,2491622.66586113,Sierra Leone,SLE,Sierra Leone,Sierra Leone,Sierra Leone,1.2000000000000002,551132.8400722438,608056.4695404541
swpy,26680.39996364713,3135864.411514282,2492987.797329426,Guinea,GIN,Guinea,Guinea,Guinea,1.2000000000000002,445949.23203803063,510593.1439989775
swpy,954.9000016450882,126371.8993463516,159933.1652565002,Liberia,LBR,Liberia,Liberia,Liberia,1.2000000000000002,731030.4246149424,803817.6740868787
swpy,12917.09989880025,1749854.614357948,1209026.945742965,Central African Republic,CAF,Central African Rep.,Central African Republic,Central African Rep.,1.2000000000000002,462975.20378804667,537482.6431852028
swpy,154.8999967351556,16636.02756023407,758.7306246161461,Sudan,SDN,Sudan,Sudan,Sudan,1.2000000000000002,112008.6804424144,171077.85636869204
swpy,NA,NA,NA,Djibouti,DJI,Djibouti,Djibouti,Djibouti,1.2000000000000002,470384.22009744553,532117.482748663
swpy,NA,NA,NA,Eritrea,ERI,Eritrea,Eritrea,Eritrea,1.2000000000000002,470384.22009744553,532117.482748663
swpy,511815.2002469301,57662923.29240036,61728674.85076523,Ivory Coast,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,1.2000000000000002,541101.8803716757,603066.8391996261
swpy,12960.39998223633,1088592.93918779,175081.0296629285,Mali,MLI,Mali,Mali,Mali,1.2000000000000002,122127.00831768021,168323.58538118948
swpy,1483.500004649162,73778.9381480217,3694.691496297717,Senegal,SEN,Senegal,Senegal,Senegal,1.2000000000000002,50320.52254872954,77673.6845670933
swpy,2655071.699030891,282080708.9916515,260903971.8415813,Nigeria,NGA,Nigeria,Nigeria,Nigeria,1.2000000000000002,453298.3289898994,511731.5494569914
swpy,81793.69998923689,8243617.695882797,6328712.938482016,Benin,BEN,Benin,Benin,Benin,1.2000000000000002,371691.6835042455,427123.7000694842
swpy,67437.2000644505,8148402.258290291,5219018.67009303,Angola,AGO,Angola,Angola,Angola,1.2000000000000002,390126.61886436224,456582.8364679478
swpy,2.299999833106995,28.34011745452881,1.891677141189575,Botswana,BWA,Botswana,Botswana,Botswana,1.2000000000000002,9910.692567841012,16687.67766828547
swpy,340.0000029355288,27540.53791213036,3654.558497481048,Zimbabwe,ZWE,Zimbabwe,Zimbabwe,Zimbabwe,1.2000000000000002,109263.35463692535,153814.2244042528
swpy,19842.99999666214,2162139.837037784,463154.990040944,Chad,TCD,Chad,Chad,Chad,1.2000000000000002,181065.73005025226,240995.02050889342
swpy,NA,NA,NA,Algeria,DZA,Algeria,Algeria,Algeria,1.2000000000000002,470384.22009744553,532117.482748663
swpy,30008.60001559556,3527696.676552296,2450324.64684467,Mozambique,MOZ,Mozambique,Mozambique,Mozambique,1.2000000000000002,402758.13640934724,467414.0407532826
swpy,419.6999968290329,41794.0613117218,31641.00368261337,eSwatini,SWZ,eSwatini,Kingdom of eSwatini,eSwatini,1.2000000000000002,363310.8352108481,418080.2750371981
swpy,111519.0998256803,15607669.73859406,19646640.14909744,Burundi,BDI,Burundi,Burundi,Burundi,1.2000000000000002,769859.3983933738,846834.7180439543
swpy,41721.79962158203,5754731.725585938,6411685.908203125,Rwanda,RWA,Rwanda,Rwanda,Rwanda,1.2000000000000002,685519.5625854238,761381.6413495193
swpy,224614.4996534884,31245779.21400166,24902160.47316027,Uganda,UGA,Uganda,Uganda,Uganda,1.2000000000000002,529625.5691394303,606135.227216769
swpy,4.49999988079071,289.6195220947266,12.23336815834045,Lesotho,LSO,Lesotho,Lesotho,Lesotho,1.2000000000000002,64564.50075302746,99962.44328010819
swpy,29342.00002548844,3488982.458062432,2993415.726911381,Cameroon,CMR,Cameroon,Cameroon,Cameroon,1.2000000000000002,478664.9435253125,544064.0420962148
swpy,1239.099996805191,155496.9869003296,236716.6628684998,Gabon,GAB,Gabon,Gabon,Gabon,1.2000000000000002,811111.2617613893,880131.7952257495
swpy,1507.300001218915,59498.91403412819,3216.855533525348,Niger,NER,Niger,Niger,Niger,1.2000000000000002,39609.691568079594,61320.30172684501
swpy,16263.50000492483,1880783.431806087,563194.0127595365,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Burkina Faso,1.2000000000000002,228581.59630213783,292186.0410514296
swpy,38876.30006432533,4139587.563106537,3537092.952402115,Togo,TGO,Togo,Togo,Togo,1.2000000000000002,426812.917139341,485377.4707604781
swpy,173067.1005479097,19540725.75093651,12632661.4919796,Ghana,GHA,Ghana,Ghana,Ghana,1.2000000000000002,366739.8095821364,428839.4179362956
swpy,7.90000057220459,1015.248184204102,168.9599456787109,Guinea-Bissau,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,1.2000000000000002,191823.27308808133,262505.10357767483
swpy,9051.599916413426,2376.434441164136,132.5722755780444,Egypt,EGY,Egypt,Egypt,Egypt,1.2000000000000002,-4105.632528378947,-3961.2338635340516
swpy,942.7999997735023,12577.75653546634,775.0937781929491,Mauritania,MRT,Mauritania,Mauritania,Mauritania,1.2000000000000002,10843.551846631579,18181.02118919459
swpy,437.1999969482422,56502.03125,79602.7578125,Equatorial Guinea,GNQ,Eq. Guinea,Equatorial Guinea,Eq. Guinea,1.2000000000000002,781671.1566572861,852751.0226326259
swpy,NA,NA,NA,Gambia,GMB,Gambia,The Gambia,Gambia,1.2000000000000002,470384.22009744553,532117.482748663
swpy,NA,NA,NA,Bir Tawil,BRT,Bir Tawil,Bir Tawil,Bir Tawil,1.2000000000000002,470384.22009744553,532117.482748663
swpy,97538.10000963509,13174346.34457731,11109425.57266271,Madagascar,MDG,Madagascar,Madagascar,Madagascar,1.2000000000000002,537040.1610967985,611327.9572380167
swpy,NA,NA,NA,Comoros,COM,Comoros,Comoros,Comoros,1.2000000000000002,470384.22009744553,532117.482748663
swpy,NA,NA,NA,São Tomé and Principe,STP,São Tomé and Principe,São Tomé and Principe,Sao Tome and Principe,1.2000000000000002,470384.22009744553,532117.482748663
swpy,NA,NA,NA,Cabo Verde,CPV,Cabo Verde,Republic of Cabo Verde,Cabo Verde,1.2000000000000002,470384.22009744553,532117.482748663
whea,875607.1992940828,97544511.9104681,76361168.15947813,Ethiopia,ETH,Ethiopia,Ethiopia,Ethiopia,0.9,418586.3810170805,479857.5555734454
whea,1355.100002668798,137727.0214905739,36050.04582223296,South Sudan,SDS,S. Sudan,South Sudan,S. Sudan,0.9,187411.586258512,243311.4177621872
whea,NA,NA,NA,Somalia,SOM,Somalia,Somalia,Somalia,0.9,167453.96284353163,197230.72564049892
whea,70783.39985562861,9263003.492599487,10382069.79060221,Kenya,KEN,Kenya,Kenya,Kenya,0.9,654462.6373140182,726437.8734756167
whea,1412.899987079203,178850.4552516937,66843.15121233463,Malawi,MWI,Malawi,Malawi,Malawi,0.9,286202.3064853942,355823.4766234029
whea,74070.89999563992,8315399.183398247,5351403.053725481,United Republic of Tanzania,TZA,Tanzania,Tanzania,Tanzania,0.9,364513.27687452856,426257.7615660639
whea,2022.300013899803,119090.0693721771,8947.061163425446,Somaliland,SOL,Somaliland,Somaliland,Somaliland,0.9,66903.12855721009,99291.76412290349
whea,826592.4955658913,29449704.65093159,6154762.731310232,Morocco,MAR,Morocco,Morocco,Morocco,0.9,56660.65317637997,76255.96482619547
whea,NA,NA,NA,Western Sahara,SAH,W. Sahara,Western Sahara,W. Sahara,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Republic of the Congo,COG,Congo,Republic of the Congo,Republic of the Congo,0.9,167453.96284353163,197230.72564049892
whea,3760.000006116927,560647.0311603546,694769.226634264,Democratic Republic of the Congo,COD,Dem. Rep. Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,0.9,810905.7458977452,892915.2848968273
whea,1773.100004635751,124583.8046012968,7941.432673249394,Namibia,NAM,Namibia,Namibia,Namibia,0.9,77530.4139520577,116175.2125260612
whea,201630.8004033193,7097619.057505697,1940272.859280049,South Africa,ZAF,South Africa,South Africa,South Africa,0.9,64251.60715936686,83612.19330900093
whea,42845.70005167276,234315.6800458819,15760.92546758303,Libya,LBY,Libya,Libya,Libya,0.9,3061.8853956046933,6069.739716337251
whea,115706.1998213157,3915536.399951939,1094083.818881514,Tunisia,TUN,Tunisia,Tunisia,Tunisia,0.9,62391.22813579698,81003.41160824073
whea,27340.10028593242,3570487.153363228,460249.5099080801,Zambia,ZMB,Zambia,Zambia,Zambia,0.9,178137.8163101195,249965.20223087314
whea,NA,NA,NA,Sierra Leone,SLE,Sierra Leone,Sierra Leone,Sierra Leone,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Guinea,GIN,Guinea,Guinea,Guinea,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Liberia,LBR,Liberia,Liberia,Liberia,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Central African Republic,CAF,Central African Rep.,Central African Republic,Central African Rep.,0.9,167453.96284353163,197230.72564049892
whea,203601.4993492588,1567302.81163203,76947.5566743924,Sudan,SDN,Sudan,Sudan,Sudan,0.9,5142.1543585343115,9375.996197384968
whea,NA,NA,NA,Djibouti,DJI,Djibouti,Djibouti,Djibouti,0.9,167453.96284353163,197230.72564049892
whea,12647.70003128052,691779.2842655182,42029.83726686239,Eritrea,ERI,Eritrea,Eritrea,Eritrea,0.9,59022.82643793444,89105.65615440688
whea,NA,NA,NA,Ivory Coast,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,0.9,167453.96284353163,197230.72564049892
whea,5502.700131192803,68702.40114998817,4788.321837842464,Mali,MLI,Mali,Mali,Mali,0.9,11335.429735617388,18202.298678429044
whea,NA,NA,NA,Senegal,SEN,Senegal,Senegal,Senegal,0.9,167453.96284353163,197230.72564049892
whea,26725.89989637583,1644707.876063824,116933.9112355411,Nigeria,NGA,Nigeria,Nigeria,Nigeria,0.9,69154.30718629395,103001.22479589595
whea,0.5,43.31597518920898,2.624786853790283,Benin,BEN,Benin,Benin,Benin,0.9,95361.05810801187,143008.63081614175
whea,2871.899975113571,334802.7782934904,292285.9453531653,Angola,AGO,Angola,Angola,Angola,0.9,476736.80200461036,540855.1660343804
whea,172.8999972343445,3152.50368309021,149.0425591468811,Botswana,BWA,Botswana,Botswana,Botswana,0.9,16574.404171989656,26602.611537138197
whea,3764.999996624887,251212.1699687839,30273.38225765526,Zimbabwe,ZWE,Zimbabwe,Zimbabwe,Zimbabwe,0.9,87345.47792529258,124043.13890980517
whea,1297.400003433228,15855.81187438965,963.9269495010376,Chad,TCD,Chad,Chad,Chad,0.9,10627.002455074053,17348.67388087741
whea,647939.099585928,33119995.24482813,11357716.17417922,Algeria,DZA,Algeria,Algeria,Algeria,0.9,107829.2017913902,135942.9510562464
whea,9676.600028313696,1239678.526989937,591017.8415079117,Mozambique,MOZ,Mozambique,Mozambique,Mozambique,0.9,338084.1010551853,408545.1295000372
whea,153.8000000119209,14995.94307231903,8009.037894010544,eSwatini,SWZ,eSwatini,Kingdom of eSwatini,eSwatini,0.9,277016.992355805,330643.57681052666
whea,10872.90004501492,1501097.329665184,1949511.551917076,Burundi,BDI,Burundi,Burundi,Burundi,0.9,780687.2411160998,856619.4696749726
whea,28943.09990813583,4102529.818025589,6792062.689558029,Rwanda,RWA,Rwanda,Rwanda,Rwanda,0.9,987087.425185416,1065046.987467126
whea,11216.6000084877,1809458.074492455,2195652.469025612,Uganda,UGA,Uganda,Uganda,Uganda,0.9,862327.3393034855,951053.1510662097
whea,5826.600019514561,856109.580657959,664807.3878984451,Lesotho,LSO,Lesotho,Lesotho,Lesotho,0.9,549748.8095581625,630560.9929558324
whea,460.8000269383192,45570.98605537415,48020.74942779541,Cameroon,CMR,Cameroon,Cameroon,Cameroon,0.9,469463.6119441964,523856.061738499
whea,NA,NA,NA,Gabon,GAB,Gabon,Gabon,Gabon,0.9,167453.96284353163,197230.72564049892
whea,2222.300022803247,41775.45809653401,2191.182877091691,Niger,NER,Niger,Niger,Niger,0.9,17547.09834965764,27886.162255219213
whea,1.000000059604645,66.96776008605957,3.995433807373047,Burkina Faso,BFA,Burkina Faso,Burkina Faso,Burkina Faso,0.9,72737.03284042876,109569.29869238741
whea,NA,NA,NA,Togo,TGO,Togo,Togo,Togo,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Ghana,GHA,Ghana,Ghana,Ghana,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Guinea-Bissau,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,0.9,167453.96284353163,197230.72564049892
whea,627177.4016208649,164336.418181797,8257.1622905912809,Egypt,EGY,Egypt,Egypt,Egypt,0.9,-3011.5361970452786,-2867.4222194587155
whea,366.0999993756413,3438.06311429292,156.9806445445865,Mauritania,MRT,Mauritania,Mauritania,Mauritania,0.9,6880.6980545982005,12045.775126671315
whea,NA,NA,NA,Equatorial Guinea,GNQ,Eq. Guinea,Equatorial Guinea,Eq. Guinea,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Gambia,GMB,Gambia,The Gambia,Gambia,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Bir Tawil,BRT,Bir Tawil,Bir Tawil,Bir Tawil,0.9,167453.96284353163,197230.72564049892
whea,2289.099997781217,375140.4289016724,381001.669226706,Madagascar,MDG,Madagascar,Madagascar,Madagascar,0.9,757210.6149484643,847345.2687844301
whea,NA,NA,NA,Comoros,COM,Comoros,Comoros,Comoros,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,São Tomé and Principe,STP,São Tomé and Principe,São Tomé and Principe,Sao Tome and Principe,0.9,167453.96284353163,197230.72564049892
whea,NA,NA,NA,Cabo Verde,CPV,Cabo Verde,Republic of Cabo Verde,Cabo Verde,0.9,167453.96284353163,197230.72564049892
